#,Name,Degrees,Specialty,Branch,Visiting Days,Visiting Time,On Leave,Doctor ID,Image URL,Profile URL,Source,Scraped At
83,"Prof. Md. Mujibur Rahman","MBBS, MD, FACP (USA), FCPS, Bangladesh Medical University","Medicine","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614142810-725687762-1177022181.png","https://www.populardiagnostic.com/doctordetail/2217","dom","2026-04-04T15:17:41.138Z"
84,"Prof. Dr. Mohammad Tariqul Alam (Sumon)","","Psychiatry","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250611185413-750549279-812235445.png","https://www.populardiagnostic.com/doctordetail/2224","dom","2026-04-04T15:17:41.139Z"
85,"Prof. Dr. G. M. Nazimul Haque","","Breast, Colorectal & Laparoscopy Surgery, General Surgery","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250611190719-1919495605-1746427296.png","https://www.populardiagnostic.com/doctordetail/2227","dom","2026-04-04T15:17:41.139Z"
86,"Prof. Dr. PC Biswas","","Urology Surgery","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250611190946-1327484278-1936334779.png","https://www.populardiagnostic.com/doctordetail/2229","dom","2026-04-04T15:17:41.139Z"
87,"Dr. Sudip kumar Halder","","Orthopaedic Surgery, Orthopedics","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250611191059-460531712-1671776377.png","https://www.populardiagnostic.com/doctordetail/2231","dom","2026-04-04T15:17:41.139Z"
88,"Dr. Md. Mahmud Ullah Mahin","","Orthopaedic Surgery, Orthopedics","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250611191336-906082039-367268109.png","https://www.populardiagnostic.com/doctordetail/2233","dom","2026-04-04T15:17:41.139Z"
89,"Dr. Snigdha Chakrabarty","","Gynaecology","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250515111007-2010907531-686809490.jpg","https://www.populardiagnostic.com/doctordetail/2234","dom","2026-04-04T15:17:41.139Z"
90,"Dr. Md. Morshedur Rahman","","Skin/Dermatology, Dermatology","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250611191754-9699598-679596749.png","https://www.populardiagnostic.com/doctordetail/2238","dom","2026-04-04T15:17:41.139Z"
91,"Prof. Dr. Sankar Narayan Das","MBBS,FCPS,MD,FRCP(Glasgow,UK).Head of the Depertment of Medicine & Principal(Retd.).Mymensingh Medical College & Hospital,Mymensingh.","Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2246-729651529.jpg","https://www.populardiagnostic.com/doctordetail/2246","dom","2026-04-04T15:17:41.140Z"
92,"Prof. Dr. Satya Ranjan Sutradhar","MBBS, MCPS(Medicine), FCPS(Medicine), MD,(Endocrine ), MACP(America). Professor & Head of the Department of Medicine(Retd.).Mymensingh Medical College & Hospital,Mymensingh.","Endocrine Medicine, Medicine","Mymensingh","","",Yes,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2247","dom","2026-04-04T15:17:41.140Z"
93,"Prof. Dr. Md.Titu Miah","FCPS(Internal Medicine),WHO Fellow in Rheumatology.Medicine Specialist & Rheumatolagist.Professor,Medicine Department.Dhaka Medical College & Hospital,Dhaka","Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2248-1884308322.jpeg","https://www.populardiagnostic.com/doctordetail/2248","dom","2026-04-04T15:17:41.140Z"
94,"Prof. Dr. Md. Khurshed Alam","MBBS, BCS (Health), MD (Medicine), MACP (Medicine). Professor & EX.Head Of The Department Of Medicine .Mymensingh Medical College & Hospital,Mymensingh.","Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2250-398208560.jpeg","https://www.populardiagnostic.com/doctordetail/2250","dom","2026-04-04T15:17:41.140Z"
95,"Dr. Mahammad Selim Uddin","MBBS(Gold Medalist),BCS(Health),MCPS,FCPS(Madicine),MACP(USA).Consultant,Medicine.Mymensingh Medical College & Hospital,Mymensingh","Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2252-1641930815.jpeg","https://www.populardiagnostic.com/doctordetail/2252","dom","2026-04-04T15:17:41.141Z"
96,"Dr. Md. Mohiuddin Khan Moon","MBBS(Dhaka),BCS(Health),FCPS(Medicine),FCPS(Neurology),Thesis,MACP(America).Fellowship Training Neurology.Specialized Training in Cardiology & Respiratory Medicine. Senior Consultant, Mymensingh Medical College & Hospital,Mymensingh.","Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2253-382187202.jpg","https://www.populardiagnostic.com/doctordetail/2253","dom","2026-04-04T15:17:41.141Z"
97,"Prof. Dr. Raihan Rotap Khan","MBBS (Dhaka), BCS (Health), FCPS (Medicine), Professor And Head Of The Department (Medicine), Netrokona Medical College Hospital , Netrokona","Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2254","dom","2026-04-04T15:17:41.141Z"
98,"Prof. Dr. Chitta Ranjan Debnath","MBBS,MCPS(Medicine),MD(Hepatology),MACP,FACP(USA),MRCPS,FRCP(Edin) UK.Liver & Medicine Specialist.Professor & Head, Department of Liver,Principal.Mymensingh Medical College & Hospital,Mymensingh.","Liver Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2256","dom","2026-04-04T15:17:41.141Z"
99,"Prof. Dr. Saiyeedur Rahman","FCPS(Medicine),MD(Hepatology),FRCP(Edin),FRCP(Glasgow),FACP(USA),WHO Fellow In Medicine(Thailand),Medicine & Liver Specialist,Professor & Head of Medicine. President Abdul Hamid Medical College & Hospital.","Liver Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20241120203039-1810447234-1534038878.jpg","https://www.populardiagnostic.com/doctordetail/2257","dom","2026-04-04T15:17:41.142Z"
100,"Prof. Dr. Golam Rahman Bhuiyan (Rahel)","MBBS (DMC), FCPS(Medicine), MD(Cardiology). Professor & Head of the Department (Medicine). Mymensingh Medical College & Hospital.","Medicine, Cardiology","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2264-2034938346.jpeg","https://www.populardiagnostic.com/doctordetail/2264","dom","2026-04-04T15:17:41.142Z"
101,"Prof. Dr. Md. Saiful Hoque Talukder","MBBS,MS(CV & TS).Heart,Chest & Vascular Surgeon.Professor,Dept.Of Cardiac Surgery(Ex).National Institute of Cardiovascular Diseases(NICVD)","Vascular Surgery, Cardiac surgery","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2266","dom","2026-04-04T15:17:41.142Z"
102,"Prof. Dr. Ratan Chandra Saha","MBBS(Dhaka),BCS(Health). (Rest) Professor & Head Respiratory Medicine.Mymensingh Medical College & Hospital,Mymensingh.","Chest Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2267","dom","2026-04-04T15:17:41.142Z"
103,"Prof. Dr. K.C. Ganguly","MBBS,DTCD,FCCP,MACP(USA).Medicine Specialist & Consultant,Physician for Chest & Heart.Professor of Respiratory Medicine.National Institute of Diseases of the Chest & Hospital,Mohakhali,Dhaka.","Chest Medicine","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2268","dom","2026-04-04T15:17:41.143Z"
104,"Prof. Dr. Nizamul Karim Khan","MBBS,DEM(BIRDEM),MACE(America).Specialist in Diabetes,Hormone Diseases & Endocrine Medicine.Professor,Endocrine Medicine Department.Mymensingh Medical College & Hospital,Mymensingh.","Endocrine Medicine, Diabetologist","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2270-963886170.jpg","https://www.populardiagnostic.com/doctordetail/2270","dom","2026-04-04T15:17:41.143Z"
105,"Prof. Dr. K.D. Chakrobartti (Kripa)","MBBS(Dhaka),MS(Ophthalmology) Fellow-Retina & ROP,Aurobindo eye Institute & Hospital,Chennai,India. Senior Consultant Dr.K.Jaman BNSB eye Hospital,Mymensingh.Professor & Head (Eye) Kumudini Women's Medical Collage.","Eye / Ophthalmology","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2273-1396260530.jpeg","https://www.populardiagnostic.com/doctordetail/2273","dom","2026-04-04T15:17:41.143Z"
106,"Prof. Dr. Md. Manowarul Islam","FCPS( Ortodentics), BDS,BCS, Trained In Oral And Maxilofacial Surgery, Professor And Head Of Depertmant (Dental), Mymensingh Medical College & Hospital.","Dentist","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2274","dom","2026-04-04T15:17:41.143Z"
107,"Prof. Dr. MD. Saiful Islam","MBBS (DU),MS (Ortho),APSS Fellowship (Hongkong),Fellow APOA (Australia,Thailand),Fellowship Paediatric Orthopedics,SIOR(India),Master Training on Club Foot Management(NITOR),AO (Trauma) Basic Course & AO (Trauma) Advance Course,Member American Academy of Orthopaedic Surgeons (AAOS),Member AO Trauma,Member SICOT (Canada),Member EFORT (Portugal). Professor & Head Of The Departmet. Mymensingh Medical College & Hospital,Mymensingh.","Orthopaedic Surgery","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2277","dom","2026-04-04T15:17:41.143Z"
108,"Prof. Dr. Md. Fashiur Rahman","MBBS, MCPS, (Dermatology) DDV, MD (Dermatology), Professor & Head Of The Department , President Abdul Hamid Medical College & Hosptial. Ex Head & Associate Professor, Sheikh Hasina Medical College, Jamalpur, Ex Assistant Profesor, Mymensingh Medical College & Hospital,Mymensingh.","Skin/Dermatology","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/88-20190202171257.jpg","https://www.populardiagnostic.com/doctordetail/2281","dom","2026-04-04T15:17:41.144Z"
109,"Prof. Dr. Mrinal Kanti Roy","MBBS, FCPS (SURGERY), MS(UROLOGY). Ex. Prof. & Head Of the Department Of Urology, Mymensingh Medical College & Hospital.","Urology Surgery","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2282","dom","2026-04-04T15:17:41.144Z"
110,"Prof. Dr. Ali Akbar","MBBS,FCPS(BD),FCPS(PAK),FICS(USA) WHO Fellow(Urology),Singapore & London Ex-Consultant surgeon & Chief Consultant Urologist, Bangladesh Armed Forces & CMH Dhaka Cantonment.","Urology Surgery","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2283","dom","2026-04-04T15:17:41.144Z"
111,"Prof. Dr. Md. Aminul Islam","MBBS.DMRT(DU),FACP(USA) Cancer Specialist(Oncologist) Professor & Head,Dept.Of Radiotherapy Mymensingh Medical College Hospital,Mymensingh.","Oncology/Cancer","Mymensingh","","",Yes,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2285","dom","2026-04-04T15:17:41.144Z"
112,"Prof. Dr. Harun-Ur-Rashid","MBBS,MS(Neurosurgery), Professor. National Institute of Neurosciences Hospital. Sher-E-Bangla Nagar,Dhaka. Associate Professor,Head Of Departmet (EX). Mymensingh Medical College & Hospital, Mymensingh.","Neuro Surgery","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240330100058-994728880-1384435409.jpg","https://www.populardiagnostic.com/doctordetail/2288","dom","2026-04-04T15:17:41.144Z"
113,"Prof. Dr. Md. Habibur Rahman(Tareq)","MBBS,DCP(Path),FCPS(Haematology) Clinical Haematology, Professor, Dept.Of Haematology Mymensingh Medical College & Hospital,Mymensingh.?","Haematology","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2294-1119453242.jpg","https://www.populardiagnostic.com/doctordetail/2294","dom","2026-04-04T15:17:41.145Z"
114,"Prof. Dr. Motiur Rahman","MBBS,FCPS(Surgery) General & Laparoscopic,Urological & Colorectal Surgeon. Professor(Surgery Dept.) & Principal(Ex). Mymensingh Medical College & Hospital.","General Surgery","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2296-1153462637.jpg","https://www.populardiagnostic.com/doctordetail/2296","dom","2026-04-04T15:17:41.145Z"
115,"Prof.Dr M.A.K. Azad","MBBS, BCS (Health), FCPS (Surgery), Principal & Professor of Surgery, Jamalpur Medical College, Jamalpur","General Surgery","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2297","dom","2026-04-04T15:17:41.145Z"
116,"Prof. Dr. Tayeeba Tanjin Mirja","MBBS(Dhaka),BCS(Health) FCPS,MS(BSMMU) Professor & Head of Department (Ex) . Obstetrics & Gynaecology Department. Mymensingh Medical College & Hospital,Mymensingh.","Gynaecology","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2300","dom","2026-04-04T15:17:41.145Z"
117,"Dr. Nibedita Ray Dola","MBBS(DHAKA),BCS(Health) FCPS(Gynae & obs) MCPS(Gynae & obs) Special Training Infertility(India) Laparoscopic Surgery(India), Consultant(Gynae). Mymensingh Medical College & Hospital, Mymensingh.","Gynaecology","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/2303","dom","2026-04-04T15:17:41.145Z"
118,"Prof. Dr. Mahmud Javed Hasan (Porag)","MBBS, MD (Nephrology), MASN (America), MACP (Internal Medicine,America), Profeessor & Head Departmant Of Nephrology. Community Based Medical College Hospital, Mymensingh.","Nephrology/Kidney Medicine","Mymensingh","","",Yes,"","https://old.populardiagnostic.com/public/doctor-image-from-software/2308-36877101.jpg","https://www.populardiagnostic.com/doctordetail/2308","dom","2026-04-04T15:17:41.145Z"
119,"Prof. Dr. Nadiuzzaman Khan Nadim","MBBS(Dhaka), BCS(Health), MS(Peadiatric Surgery), Professor & Head of the Depertment ,Pead, Surgery Dept. Mymensingh Medical College & Hospital","Paediatric Surgery","Mymensingh","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240330102344-1324571803-1104189501.jpg","https://www.populardiagnostic.com/doctordetail/2312","dom","2026-04-04T15:17:41.146Z"
120,"Prof. Dr. A.K.M Aminul Hoque","MBBS, MRCP, MRCP, FRCP (Dhaka National Medical College,Dhaka)","Diabetologist","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619175146-545286694-437386380.png","https://www.populardiagnostic.com/doctordetail/2314","dom","2026-04-04T15:17:41.146Z"
121,"Prof. Dr. M A Kashem","MBBS, MD (Internal Medicine), MCPS (Medicine), FACP (America), FRCP (UK) Medicine & Chest Medicine Specialist, Professor, Department of Medicine, Dhaka Medical Collage & Hospital, Dhaka.","Medicine","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619153446-1492429065-1123307185.png","https://www.populardiagnostic.com/doctordetail/2315","dom","2026-04-04T15:17:41.146Z"
122,"Prof. Dr. Abu Hena Mostafa Kamal","MBBS,FCPS (Medicine) Professor & Head, Dept. of Medicine Holy Family Red Crescent Medical College","Medicine","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619153719-1189347664-268927595.png","https://www.populardiagnostic.com/doctordetail/2316","dom","2026-04-04T15:17:41.146Z"
123,"Prof. Dr. Mohammad Tanvir Islam","MBBS, FCPS (Medicine) Professor, Department Of Internal Medicine, Bangladesh Medical University (Ex-PG Hospital), Dhaka.","Medicine","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619180845-91496626-1120809622.png","https://www.populardiagnostic.com/doctordetail/2318","dom","2026-04-04T15:17:41.146Z"
124,"Prof. Dr. Aparna Das","MBBS, FCPS (Medicine), MD (Internal Medicine), DEM (Bardem) Diabatic & Hormon Specialist Professor Of Dipartment Medicine, Sir Salimullah Medical College & Mitford Hospital, Dhaka.","Medicine","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619153927-1827156739-707795289.png","https://www.populardiagnostic.com/doctordetail/2319","dom","2026-04-04T15:17:41.146Z"
125,"Prof. Dr. Md. Zaid Hossain","MBBS (DMC), BCS (Health), MRCP Higher Training Of Europe Medicine, Diabatic & Gastroliver Specialist Professor, Dhaka Medical Collage & Hospital, Dhaka.","Medicine","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619154032-315184930-63081704.png","https://www.populardiagnostic.com/doctordetail/2321","dom","2026-04-04T15:17:41.146Z"
126,"Prof. Dr. Md. Abdul Jalil Ansari","MBBS, MCPS (Medicine), MD (EM), Thyroid, Hormone, Diabetes & Medicine Specialist. Ex. Professor & Head Department Of Endocrinology. Dhaka Medical Collage & Hospital, Dhaka.","Endocrine Medicine","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619154054-134575028-1630349434.png","https://www.populardiagnostic.com/doctordetail/2322","dom","2026-04-04T15:17:41.146Z"
